LATITUDE,LONGITUDE,X,Y,Z,PRIORITY,REGION,DIVISION_ID,TREE_COMMENTS,ROLE_TYPE,INSPECTOR_COMPANY,INSPECT_DATE,CUSTOMER_NOTIFICATION_ID,ALERT_ID,TRIM_CODE,INSPECT_WO_NUMBER,TRIM_WO_NUMBER,SPAN_NBR,TREEID,LINE_NAME,LINE_NBR,TREE_TYPE,STREET_NUM,STREET,CITY_ID,COUNTY_ID,DISPATCHR_ID
37.81358953435535,-122.21691996058892,-122.21691996058892,37.81358953435535,,R,EB,EB,,PI,ACR,2015-12-08T19:18:58.180Z,O,,R4A,564ade3078b391d26af39e2c,,33,E122216919N37813589,MORAGA_OAKLAND,,REDW,,,,,564ade3078b391d26af39e28
37.81110437,-122.221818648,-122.221818648,37.81110437,,R,EB,EB,,PI,ACR,2015-12-04T17:40:49.539Z,O,,R4A,564ade3278b391d26af39eb8,,,5661ce8867f718b77ff80d52,MORAGA_OAKLAND,,,,,,,5661ce8867f718b77ff80d52
37.805506679,-122.230768688,-122.230768688,37.805506679,,R,EB,EB,,PI,ACR,2015-11-18T18:22:37.879Z,O,,BCS,564ade3578b391d26af39f60,,,564cc1f078b391d26af3d6a8,MORAGA_OAKLAND,,OTHE,,,,,564cc1f078b391d26af3d6a8
37.813734234,-122.2164666,-122.2164666,37.813734234,,R,EB,EB,,PI,ACR,2015-12-03T20:26:07.208Z,O,,R1B,564ade9d78b391d26af3a647,,,564cea8d78b391d26af3e259,MORAGA_OAKLAND,,ACAB,,,,,564cea8d78b391d26af3e259
37.82635230828154,-122.2029870095137,-122.2029870095137,37.82635230828154,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122202987N37826352,MORAGA_OAKLAND,,UNKN,,,,,564ade4878b391d26af3a104
37.826646345859245,-122.2027760756059,-122.2027760756059,37.826646345859245,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202776N37826646,MORAGA_OAKLAND,,UNKN,,,,,564ade4878b391d26af3a106
37.82609446728597,-122.20301187908508,-122.20301187908508,37.82609446728597,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122203011N37826094,MORAGA_OAKLAND,,UNKN,,,,,564ade4978b391d26af3a119
37.826266417012526,-122.20296796625766,-122.20296796625766,37.826266417012526,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122202967N37826266,MORAGA_OAKLAND,,UNKN,,,,,564ade4978b391d26af3a11d
37.838523,-122.186550331,-122.186550331,37.838523,,R,EB,EB,,PI,ACR,2015-12-22T19:09:54.216Z,O,,R1A,564ade8e78b391d26af3a313,,,5679a043d45c85303a364555,MORAGA_OAKLAND,,,,,,,5679a043d45c85303a364555
37.811908332,-122.220334222,-122.220334222,37.811908332,,R,EB,EB,,PI,ACR,2015-12-07T19:10:46.790Z,O,,R1A,564ade3278b391d26af39e9b,,,5665d94e67f718b77ff8a6bc,MORAGA_OAKLAND,,ACAB,,,,,5665d94e67f718b77ff8a6bc
37.805521851,-122.230801393,-122.230801393,37.805521851,,R,EB,EB,,PI,ACR,2015-12-07T19:04:30.493Z,O,,BCS,564ade3578b391d26af39f60,,,564cc17f78b391d26af3d670,MORAGA_OAKLAND,,OTHE,,,,,564cc17f78b391d26af3d670
37.826764144329935,-122.20274252067932,-122.20274252067932,37.826764144329935,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202742N37826764,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a514
37.826809755751874,-122.20262347322058,-122.20262347322058,37.826809755751874,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,20,E122202623N37826809,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a516
37.82683547955865,-122.20269484557508,-122.20269484557508,37.82683547955865,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202694N37826835,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a518
37.826874570548625,-122.2026716744709,-122.2026716744709,37.826874570548625,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202671N37826874,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a51a
37.826928982415446,-122.20249863274711,-122.20249863274711,37.826928982415446,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202498N37826928,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a51c
37.826999636727656,-122.20249807202248,-122.20249807202248,37.826999636727656,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,20,E122202498N37826999,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a51e
37.82623407033356,-122.20296154461158,-122.20296154461158,37.82623407033356,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122202961N37826234,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a52d
37.826252003484136,-122.20287427563515,-122.20287427563515,37.826252003484136,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122202874N37826252,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a52f
37.826336838498996,-122.20295313317087,-122.20295313317087,37.826336838498996,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122202953N37826336,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a531
37.82654139733912,-122.2028156729059,-122.2028156729059,37.82654139733912,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202815N37826541,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a533
37.82654348033576,-122.20274746659409,-122.20274746659409,37.82654348033576,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202747N37826543,MORAGA_OAKLAND,,UNKN,,,,,564ade9878b391d26af3a535
37.82601310833957,-122.20303657259029,-122.20303657259029,37.82601310833957,,N,EB,EB,,PI,ACR,2015-12-03T16:24:12.306Z,N,,,564ade2878b391d26af39c3f,,22,E122203036N37826013,MORAGA_OAKLAND,,UNKN,,,,,564ade9978b391d26af3a540
37.82605635051416,-122.2030322318169,-122.2030322318169,37.82605635051416,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122203032N37826056,MORAGA_OAKLAND,,UNKN,,,,,564ade9978b391d26af3a549
37.817516937,-122.208443353,-122.208443353,37.817516937,,R,EB,EB,,PI,ACR,2015-11-24T18:17:52.966Z,O,,R2A,564ade2e78b391d26af39dd3,,,565369cd539dc97c02f0b642,MORAGA_OAKLAND,,,,,,,565369cd539dc97c02f0b642
37.82564576957984,-122.20358168578394,-122.20358168578394,37.82564576957984,,N,EB,EB,,PI,ACR,2015-11-20T22:00:24.423Z,N,,,564ade9978b391d26af3a559,,22,E122203581N37825645,MORAGA_OAKLAND,,UNKN,,,,,564ade9978b391d26af3a555
37.82571392156761,-122.2035490358553,-122.2035490358553,37.82571392156761,,N,EB,EB,,PI,ACR,2015-11-20T21:59:39.438Z,N,,,564ade9978b391d26af3a559,,22,E122203549N37825713,MORAGA_OAKLAND,,UNKN,,,,,564ade9978b391d26af3a557
37.814088413,-122.2148726,-122.2148726,37.814088413,,R,EB,EB,,PI,ACR,2015-12-01T22:38:20.456Z,O,,td,564ade2f78b391d26af39e09,,,565e1ae37f5a50bf35a4d24d,MORAGA_OAKLAND,,REDW,,,,,565e1ae37f5a50bf35a4d24d
37.813816453,-122.214817416,-122.214817416,37.813816453,,R,EB,EB,,PI,ACR,2015-12-01T22:43:09.671Z,O,,SD,564ade2f78b391d26af39e09,,,565641a87f5a50bf35a45e17,MORAGA_OAKLAND,,CEDA,,,,,565641a87f5a50bf35a45e17
37.813502225,-122.216489107,-122.216489107,37.813502225,,R,EB,EB,,PI,ACR,2015-12-04T15:20:23.028Z,O,,R4A,564ade9d78b391d26af3a647,,,565de9887f5a50bf35a4b9df,MORAGA_OAKLAND,,,,,,,565de9887f5a50bf35a4b9df
37.817610055,-122.20848296,-122.20848296,37.817610055,,R,EB,EB,,PI,ACR,2015-11-23T23:21:08.819Z,O,,R1A,564ade2e78b391d26af39dd3,,,5653625d539dc97c02f0b50e,MORAGA_OAKLAND,,,,,,,5653625d539dc97c02f0b50e
37.838532665,-122.186579918,-122.186579918,37.838532665,,R,EB,EB,,PI,ACR,2015-12-22T19:01:17.899Z,O,,BCS,564ade8e78b391d26af3a313,,,56799e04d45c85303a364445,MORAGA_OAKLAND,,,,,,,56799e04d45c85303a364445
37.82628675489448,-122.20284539505971,-122.20284539505971,37.82628675489448,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202845N37826286,MORAGA_OAKLAND,,UNKN,,,,,564adeb878b391d26af3a990
37.82604139291751,-122.20297429975126,-122.20297429975126,37.82604139291751,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,21,E122202974N37826041,MORAGA_OAKLAND,,UNKN,,,,,564adeb978b391d26af3a99d
37.82530783439773,-122.20328682305424,-122.20328682305424,37.82530783439773,,N,EB,EB,,PI,ACR,2015-11-18T19:57:40.819Z,N,,,564ade9978b391d26af3a559,,22,E122203286N37825307,MORAGA_OAKLAND,,UNKN,,,,,564adeb978b391d26af3a9a4
37.825790715,-122.203626731,-122.203626731,37.825790715,,R,EB,EB,,PI,ACR,2016-01-20T17:37:49.285Z,O,,td,564ade9978b391d26af3a559,,,565372c7539dc97c02f0b7c4,MORAGA_OAKLAND,,,,,,,565372c7539dc97c02f0b7c4
37.82565289278315,-122.20304458242349,-122.20304458242349,37.82565289278315,,N,EB,EB,,PI,ACR,2015-11-18T19:51:35.201Z,N,,,564ade9978b391d26af3a559,,21,E122203044N37825652,MORAGA_OAKLAND,,UNKN,,,,,564adeb978b391d26af3a9a8
37.8225038,-122.204562456,-122.204562456,37.8225038,,R,EB,EB,,PI,ACR,2016-01-20T18:13:11.209Z,O,,td,564adeba78b391d26af3a9e2,,,565ca5c67f5a50bf35a49781,MORAGA_OAKLAND,,,,,,,565ca5c67f5a50bf35a49781
37.817167681,-122.208669367,-122.208669367,37.817167681,,R,EB,EB,,PI,ACR,2015-12-02T23:59:01.756Z,O,,R2A,564ade9c78b391d26af3a5e2,,,56535a80539dc97c02f0b387,MORAGA_OAKLAND,,,,,,,56535a80539dc97c02f0b387
37.826452824,-122.203165,-122.203165,37.826452824,,R,EB,EB,,PI,ACR,2015-12-10T00:55:51.340Z,C,,R2A,564ade2778b391d26af39c0e,,,564e31e4539dc97c02f096a0,MORAGA_OAKLAND,,,,,,,564e31e4539dc97c02f096a0
37.826197503282955,-122.20299253072875,-122.20299253072875,37.826197503282955,,N,EB,EB,,PI,ACR,2015-12-03T16:13:32.890Z,N,,,564ade2778b391d26af39c18,,22,E122202992N37826197,MORAGA_OAKLAND,,UNKN,,,,,564ade4978b391d26af3a11b
37.805592149,-122.230951513,-122.230951513,37.805592149,,R,EB,EB,,PI,ACR,2015-11-18T19:24:22.755Z,O,,R2B,564ade3578b391d26af39f60,,,564cbc8d78b391d26af3d55e,MORAGA_OAKLAND,,REDW,,,,,564cbc8d78b391d26af3d55e
37.805522828,-122.230725568,-122.230725568,37.805522828,,R,EB,EB,,PI,ACR,2015-11-18T18:25:46.790Z,O,,R2B,564ade3578b391d26af39f60,,,564cc2c578b391d26af3d748,MORAGA_OAKLAND,,,,,,,564cc2c578b391d26af3d748
37.825426236,-122.203683634,-122.203683634,37.825426236,,R,EB,EB,,PI,ACR,2016-01-20T17:38:02.905Z,C,,BCS,564ade9978b391d26af3a559,,,565375a8539dc97c02f0b8da,MORAGA_OAKLAND,,CENT,,,,,565375a8539dc97c02f0b8da
37.805496556,-122.230777062,-122.230777062,37.805496556,,R,EB,EB,,PI,ACR,2015-11-18T18:19:26.320Z,O,,td,564ade3578b391d26af39f60,,,564cc13d78b391d26af3d640,MORAGA_OAKLAND,,,,,,,564cc13d78b391d26af3d640
37.805519563,-122.230676341,-122.230676341,37.805519563,,R,EB,EB,,PI,ACR,2015-11-18T18:27:35.690Z,O,,BCS,564ade3578b391d26af39f60,,,564cc31d78b391d26af3d797,MORAGA_OAKLAND,,OTHE,,,,,564cc31d78b391d26af3d797
37.805538227,-122.230552819,-122.230552819,37.805538227,,R,EB,EB,,PI,ACR,2015-11-18T19:28:34.734Z,O,,BCS,564ade3578b391d26af39f60,,,564cd0dc78b391d26af3dc54,MORAGA_OAKLAND,,ELMA,,,,,564cd0dc78b391d26af3dc54
37.82538102356017,-122.2035178823871,-122.2035178823871,37.82538102356017,,R,EB,EB,,PI,ACR,2016-01-20T17:37:07.325Z,C,,R1A,564ade9978b391d26af3a559,,22,E122203517N37825381,MORAGA_OAKLAND,,EUCA,,,,,564ade9978b391d26af3a553
37.805806599,-122.229394976,-122.229394976,37.805806599,,R,EB,EB,,PI,ACR,2015-11-19T19:23:54.209Z,O,,TO,564adea178b391d26af3a706,,,564e211d539dc97c02f0916d,MORAGA_OAKLAND,,REDW,,,,,564e211d539dc97c02f0916d
37.805714426,-122.229935077,-122.229935077,37.805714426,,R,EB,EB,,PI,ACR,2016-01-06T19:00:33.683Z,O,,R2A,564ade5278b391d26af3a2d1,,,564e300d539dc97c02f095a2,MORAGA_OAKLAND,,,,,,,564e300d539dc97c02f095a2
37.82529843763467,-122.20338214747768,-122.20338214747768,37.82529843763467,,N,EB,EB,,PI,ACR,2015-11-23T21:35:18.414Z,N,,,564ade9978b391d26af3a559,,22,E122203382N37825298,MORAGA_OAKLAND,,UNKN,,,,,564ade9978b391d26af3a551
37.82549825648898,-122.20336754876372,-122.20336754876372,37.82549825648898,,N,EB,EB,,PI,ACR,2015-11-23T20:59:40.798Z,N,,,564ade9978b391d26af3a559,,22,E122203367N37825498,MORAGA_OAKLAND,,UNKN,,,,,564adeb978b391d26af3a9a6
37.814031364,-122.214538835,-122.214538835,37.814031364,,R,EB,EB,,PI,ACR,2015-12-01T22:28:56.470Z,O,,td,564ade2f78b391d26af39e09,,,5655f70f7f5a50bf35a43e8f,MORAGA_OAKLAND,,,,,,,5655f70f7f5a50bf35a43e8f
37.838510649,-122.186562433,-122.186562433,37.838510649,,R,EB,EB,,PI,ACR,2015-12-22T19:02:39.465Z,O,,BCS,564ade8e78b391d26af3a313,,,56799e94d45c85303a36448c,MORAGA_OAKLAND,,,,,,,56799e94d45c85303a36448c
37.838518767,-122.186574146,-122.186574146,37.838518767,,R,EB,EB,,PI,ACR,2015-12-22T19:04:29.029Z,O,,R1A,564ade8e78b391d26af3a313,,,56799ef4d45c85303a3644bb,MORAGA_OAKLAND,,,,,,,56799ef4d45c85303a3644bb
37.838546094,-122.186585462,-122.186585462,37.838546094,,R,EB,EB,,PI,ACR,2015-12-22T19:06:56.143Z,O,,R1A,564ade8e78b391d26af3a313,,,56799f4ed45c85303a3644f9,MORAGA_OAKLAND,,,,,,,56799f4ed45c85303a3644f9
37.823899653,-122.203853776,-122.203853776,37.823899653,,R,EB,EB,,PI,ACR,2016-01-20T17:48:19.552Z,C,,R3A,564ade2978b391d26af39c8f,,,56549f262895a53d28411261,MORAGA_OAKLAND,,EUCC,,,,,56549f262895a53d28411261
37.822590723,-122.205070925,-122.205070925,37.822590723,,R,EB,EB,,PI,ACR,2016-01-20T17:55:56.840Z,C,,FBB,564ade2a78b391d26af39cb9,,,5654e23c2895a53d28412146,MORAGA_OAKLAND,,,,,,,5654e23c2895a53d28412146
37.813518828,-122.216568178,-122.216568178,37.813518828,,R,EB,EB,,PI,ACR,2015-12-03T20:17:04.853Z,O,,R4A,564ade9d78b391d26af3a647,,,565deabe7f5a50bf35a4ba56,MORAGA_OAKLAND,,,,,,,565deabe7f5a50bf35a4ba56
37.813615341,-122.216442278,-122.216442278,37.813615341,,R,EB,EB,,PI,ACR,2015-12-08T18:59:18.801Z,O,,BCS,564ade9d78b391d26af3a647,,,565dec037f5a50bf35a4bc1a,MORAGA_OAKLAND,,ACAB,,,,,565dec037f5a50bf35a4bc1a
37.813737414,-122.2166427,-122.2166427,37.813737414,,R,EB,EB,,PI,ACR,2015-12-01T19:11:55.911Z,O,,R1A,564ade9d78b391d26af3a647,,,565df1057f5a50bf35a4bf63,MORAGA_OAKLAND,,ACAB,,,,,565df1057f5a50bf35a4bf63
37.812313034,-122.219419438,-122.219419438,37.812313034,,R,EB,EB,,PI,ACR,2015-12-07T19:12:12.851Z,O,,R2A,564ade9f78b391d26af3a68f,,,5660c19c67f718b77ff78cf2,MORAGA_OAKLAND,,REDW,,,,,5660c19c67f718b77ff78cf2
37.813736614,-122.2166472,-122.2166472,37.813736614,,R,EB,EB,,PI,ACR,2015-12-01T19:10:42.117Z,O,,R1A,564ade9d78b391d26af3a647,,,565df0917f5a50bf35a4bedd,MORAGA_OAKLAND,,ACAB,,,,,565df0917f5a50bf35a4bedd
37.814027018,-122.21451513,-122.21451513,37.814027018,,R,EB,EB,,PI,ACR,2015-12-01T21:11:30.591Z,O,,td,564ade2f78b391d26af39e09,,,5655f7c57f5a50bf35a43f99,MORAGA_OAKLAND,,ACAB,,,,,5655f7c57f5a50bf35a43f99
37.814021035,-122.214453938,-122.214453938,37.814021035,,R,EB,EB,,PI,ACR,2015-11-25T18:05:51.379Z,O,,td,564ade2f78b391d26af39e09,,,5655f85d7f5a50bf35a4408f,MORAGA_OAKLAND,,ACAB,,,,,5655f85d7f5a50bf35a4408f
37.838520702,-122.186582061,-122.186582061,37.838520702,,R,EB,EB,,PI,ACR,2015-12-22T18:58:30.075Z,O,,R1A,564ade8e78b391d26af3a313,,,56799d91d45c85303a36441a,MORAGA_OAKLAND,,,,,,,56799d91d45c85303a36441a
37.826836921,-122.203440372,-122.203440372,37.826836921,,R,EB,EB,,PI,ACR,2015-12-10T00:55:21.657Z,C,,FAB,564ade2778b391d26af39c0e,,,564e2d5e539dc97c02f094c1,MORAGA_OAKLAND,,,,,,,564e2d5e539dc97c02f094c1
37.827246417,-122.202858914,-122.202858914,37.827246417,,R,EB,EB,,PI,ACR,2016-01-20T16:40:30.835Z,C,,R2A,564ade2778b391d26af39bed,,,5665e94d67f718b77ff8b449,MORAGA_OAKLAND,,EUCC,,,,,5665e94d67f718b77ff8b449
37.827094404,-122.203007842,-122.203007842,37.827094404,,R,EB,EB,,PI,ACR,2016-01-20T16:41:26.635Z,C,,R1A,564ade2778b391d26af39bed,,,5665ed2d67f718b77ff8b660,MORAGA_OAKLAND,,EUCC,,,,,5665ed2d67f718b77ff8b660
37.838531349,-122.186569834,-122.186569834,37.838531349,,R,EB,EB,,PI,ACR,2015-12-22T19:16:03.802Z,O,,R1A,564ade8e78b391d26af3a313,,,5679a165d45c85303a36463e,MORAGA_OAKLAND,,,,,,,5679a165d45c85303a36463e
37.838527285,-122.186536097,-122.186536097,37.838527285,,R,EB,EB,,PI,ACR,2015-12-22T19:13:18.688Z,O,,BCS,564ade8e78b391d26af3a313,,,5679a114d45c85303a36460c,MORAGA_OAKLAND,,,,,,,5679a114d45c85303a36460c
37.838536034,-122.186551898,-122.186551898,37.838536034,,R,EB,EB,,PI,ACR,2015-12-22T19:12:08.479Z,O,,R1A,564ade8e78b391d26af3a313,,,5679a0c9d45c85303a3645d6,MORAGA_OAKLAND,,,,,,,5679a0c9d45c85303a3645d6
37.838526399,-122.186545589,-122.186545589,37.838526399,,R,EB,EB,,PI,ACR,2015-12-22T19:11:01.093Z,O,,R1A,564ade8e78b391d26af3a313,,,5679a083d45c85303a364590,MORAGA_OAKLAND,,,,,,,5679a083d45c85303a364590
37.838534835,-122.186548798,-122.186548798,37.838534835,,R,EB,EB,,PI,ACR,2015-12-22T19:17:43.574Z,O,,BCS,564ade8e78b391d26af3a313,,,5679a211d45c85303a364698,MORAGA_OAKLAND,,,,,,,5679a211d45c85303a364698
37.839516665,-122.185515262,-122.185515262,37.839516665,,R,EB,EB,,PI,ACR,2015-12-23T19:13:18.038Z,O,,FBB,564ade1778b391d26af3981d,,,567af1e6d45c85303a376f8a,MORAGA_OAKLAND,,,,,,,567af1e6d45c85303a376f8a
37.83910344,-122.185536101,-122.185536101,37.83910344,,R,EB,EB,,PI,ACR,2015-12-23T18:41:04.776Z,O,,R1A,564ade1778b391d26af3981d,,,567aeba8d45c85303a376a24,MORAGA_OAKLAND,,,,,,,567aeba8d45c85303a376a24
