LATITUDE,LONGITUDE,X,Y,Z,PRIORITY,REGION,DIVISION_ID,TREE_COMMENTS,ROLE_TYPE,INSPECTOR_COMPANY,INSPECT_DATE,CUSTOMER_NOTIFICATION_ID,ALERT_ID,TRIM_CODE,INSPECT_WO_NUMBER,TRIM_WO_NUMBER,SPAN_NBR,TREEID,LINE_NAME,LINE_NBR,TREE_TYPE,STREET_NUM,STREET,CITY_ID,COUNTY_ID,DISPATCHR_ID
38.59116468075598,-121.4488475697981,-121.4488475697981,38.59116468075598,,N,SA,SA,,PI,ACR,2016-02-16T21:32:17.706Z,N,,,569fc77b725255882d4c0078,,77,E121448847N38591164,DEEPWATER_1_TAP,10350A,UNKN,,,,,569fc77b725255882d4c0076
38.59163800470019,-121.45220515262048,-121.45220515262048,38.59163800470019,,R,SA,SA,,PI,ACR,2016-02-16T19:16:58.807Z,O,,R2D,569fc777725255882d4c0016,,83,E121452205N38591638,DEEPWATER_1_TAP,10350A,LOCU,,,,,569fc777725255882d4c0014
38.59149359355188,-121.4513114858049,-121.4513114858049,38.59149359355188,,R,SA,SA,,PI,ACR,2016-02-16T20:45:03.684Z,O,,BCS,569fc779725255882d4c0041,,83,E121451311N38591493,DEEPWATER_1_TAP,10350A,LOCU,,,,,569fc779725255882d4c003f
38.59149688269632,-121.45114799881186,-121.45114799881186,38.59149688269632,,R,SA,SA,,PI,ACR,2016-02-16T20:33:37.617Z,O,,FBA,569fc779725255882d4c0041,,83,E121451147N38591496,DEEPWATER_1_TAP,10350A,COTB,,,,,569fc779725255882d4c003b
38.591521662,-121.45170793,-121.45170793,38.591521662,,R,SA,SA,,PI,ACR,2016-02-16T19:45:12.495Z,O,,R1D,569fc77a725255882d4c0051,,,56c37c194437b3bd75502058,WEST_SACRAMENTO_DAVIS,10350,LOCU,,,,,56c37c194437b3bd75502058
38.59149322891617,-121.4525454703144,-121.4525454703144,38.59149322891617,,R,SA,SA,,PI,ACR,2016-02-16T19:02:05.820Z,O,,td,56abae0b2118672329150b84,,34,E121452545N38591493,WEST_SACRAMENTO_DAVIS,10350,WILL,,,,,569fc777725255882d4c000a
38.59156276293848,-121.45208852061366,-121.45208852061366,38.59156276293848,,R,SA,SA,,PI,ACR,2016-02-16T19:04:59.886Z,O,,TO,56abae0b2118672329150b84,,34,E121452088N38591562,WEST_SACRAMENTO_DAVIS,10350,WALB,,,,,569fc777725255882d4c000e
38.5914727352865,-121.45171949797125,-121.45171949797125,38.5914727352865,,R,SA,SA,,PI,ACR,2016-02-16T19:50:54.184Z,O,,R2D,56abae0b2118672329150b92,,34,E121451719N38591472,WEST_SACRAMENTO_DAVIS,10350,,,,,,569fc778725255882d4c001f
38.59150887787474,-121.45185409710857,-121.45185409710857,38.59150887787474,,R,SA,SA,,PI,ACR,2016-02-16T19:53:15.882Z,O,,TO,56abae0b2118672329150b92,,34,E121451854N38591508,WEST_SACRAMENTO_DAVIS,10350,,,,,,569fc778725255882d4c0021
38.591505868206745,-121.45194340879235,-121.45194340879235,38.591505868206745,,N,SA,SA,,PI,ACR,2016-02-16T19:54:50.840Z,N,,,56abae0b2118672329150b92,,34,E121451943N38591505,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc778725255882d4c0027
38.59149375651074,-121.45167052813862,-121.45167052813862,38.59149375651074,,N,SA,SA,,PI,ACR,2016-02-16T19:54:35.685Z,N,,,56abae0b2118672329150b92,,34,E121451670N38591493,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc778725255882d4c002b
38.5913920224236,-121.45200754136854,-121.45200754136854,38.5913920224236,,N,SA,SA,,PI,ACR,2016-02-16T19:25:47.974Z,N,,,569fc779725255882d4c004a,,34,E121452007N38591392,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc779725255882d4c0048
38.5913514375553,-121.45172924733562,-121.45172924733562,38.5913514375553,,R,SA,SA,,PI,ACR,2016-02-16T19:34:58.549Z,O,,td,569fc77a725255882d4c0051,,34,E121451729N38591351,WEST_SACRAMENTO_DAVIS,10350,,,,,,569fc77a725255882d4c004d
38.59136756720696,-121.45121557366751,-121.45121557366751,38.59136756720696,,N,SA,SA,,PI,ACR,2016-02-16T20:57:44.595Z,N,,R2D,569fc77a725255882d4c005b,,34,E121451215N38591367,WEST_SACRAMENTO_DAVIS,10350,,,,,,569fc77a725255882d4c0057
38.59139518334185,-121.45132392836652,-121.45132392836652,38.59139518334185,,N,SA,SA,,PI,ACR,2016-02-16T20:57:44.595Z,N,,,569fc77a725255882d4c005b,,34,E121451323N38591395,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77a725255882d4c0059
38.59115947112621,-121.45066951611616,-121.45066951611616,38.59115947112621,,N,SA,SA,,PI,ACR,2016-02-16T21:15:21.057Z,N,,,569fc77a725255882d4c0068,,34,E121450669N38591159,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77a725255882d4c0060
38.59135442227554,-121.450707725748,-121.450707725748,38.59135442227554,,N,SA,SA,,PI,ACR,2016-02-16T21:15:21.057Z,N,,,569fc77a725255882d4c0068,,34,E121450707N38591354,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77a725255882d4c0062
38.59131951872179,-121.45073601904909,-121.45073601904909,38.59131951872179,,N,SA,SA,,PI,ACR,2016-02-16T21:14:42.567Z,N,,,569fc77a725255882d4c0068,,34,E121450736N38591319,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77a725255882d4c0064
38.59119981993692,-121.45063120923396,-121.45063120923396,38.59119981993692,,N,SA,SA,,PI,ACR,2016-02-16T21:15:15.616Z,N,,,569fc77a725255882d4c0068,,34,E121450631N38591199,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77a725255882d4c0066
38.59098411387868,-121.44878556766248,-121.44878556766248,38.59098411387868,,N,SA,SA,,PI,ACR,2016-02-16T21:31:00.135Z,N,,,56abae0e2118672329150bc3,,33,E121448785N38590984,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77b725255882d4c006e
38.59094781076973,-121.44905066766424,-121.44905066766424,38.59094781076973,,N,SA,SA,,PI,ACR,2016-02-16T21:31:12.475Z,N,,,56abae0e2118672329150bc3,,33,E121449050N38590947,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77b725255882d4c0070
38.59086827097551,-121.44907010614803,-121.44907010614803,38.59086827097551,,N,SA,SA,,PI,ACR,2016-02-16T21:29:05.282Z,N,,,569fc77b725255882d4c0085,,33,E121449070N38590868,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77b725255882d4c007f
38.59092729937293,-121.44898162156966,-121.44898162156966,38.59092729937293,,N,SA,SA,,PI,ACR,2016-02-16T21:29:12.469Z,N,,,569fc77b725255882d4c0085,,33,E121448981N38590927,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77b725255882d4c0081
38.5909443164068,-121.44901455249847,-121.44901455249847,38.5909443164068,,N,SA,SA,,PI,ACR,2016-02-16T21:29:22.954Z,N,,,569fc77b725255882d4c0085,,33,E121449014N38590944,WEST_SACRAMENTO_DAVIS,10350,UNKN,,,,,569fc77b725255882d4c0083
38.59152448961586,-121.45207205659626,-121.45207205659626,38.59152448961586,,R,SA,SA,,PI,ACR,2016-02-16T19:01:42.276Z,O,,td,56abae0b2118672329150b84,,34,E121452072N38591524,WEST_SACRAMENTO_DAVIS,10350,WALB,,,,,569fc777725255882d4c0012
38.59151021882726,-121.45198665537445,-121.45198665537445,38.59151021882726,,R,SA,SA,,PI,ACR,2016-02-16T19:01:54.212Z,O,,TO,56abae0b2118672329150b84,,34,E121451986N38591510,WEST_SACRAMENTO_DAVIS,10350,WALB,,,,,569fc777725255882d4c0010
38.591388800082704,-121.45162850966167,-121.45162850966167,38.591388800082704,,R,SA,SA,,PI,ACR,2016-02-16T19:40:14.035Z,O,,R2D,569fc77a725255882d4c0051,,34,E121451628N38591388,WEST_SACRAMENTO_DAVIS,10350,,,,,,569fc77a725255882d4c004f
38.5914068868204,-121.45137733448499,-121.45137733448499,38.5914068868204,,N,SA,SA,,PI,ACR,2016-02-16T20:57:44.595Z,N,,R2D,569fc77a725255882d4c005b,,34,E121451377N38591406,WEST_SACRAMENTO_DAVIS,10350,,,,,,569fc77a725255882d4c0055
37.853353180093,-122.20653287313293,-122.20653287313293,37.853353180093,,N,EB,EB,,PI,ACR,2016-02-15T17:23:13.311Z,N,,,56a84122663eb9c107c32b67,,6,E122206532N37853353,BRIGHTON_OLEUM_JCT_IDLE,10431,UNKN,,,,,56827c44d9bfa5c61e02c825
37.85336805017899,-122.20657014249849,-122.20657014249849,37.85336805017899,,N,EB,EB,,PI,ACR,2016-02-15T17:23:35.363Z,N,,,56a84122663eb9c107c32b67,,6,E122206570N37853368,BRIGHTON_OLEUM_JCT_IDLE,10431,UNKN,,,,,56827c44d9bfa5c61e02c827
37.8532827998637,-122.20659613825714,-122.20659613825714,37.8532827998637,,N,EB,EB,,PI,ACR,2016-02-15T17:23:23.475Z,N,,,56a84122663eb9c107c32b67,,6,E122206596N37853282,BRIGHTON_OLEUM_JCT_IDLE,10431,UNKN,,,,,56827c4bd9bfa5c61e02c8d5
37.853293217522896,-122.20647977345745,-122.20647977345745,37.853293217522896,,N,EB,EB,,PI,ACR,2016-02-15T17:23:03.256Z,N,,,56a84122663eb9c107c32b67,,6,E122206479N37853293,BRIGHTON_OLEUM_JCT_IDLE,10431,UNKN,,,,,56827c4bd9bfa5c61e02c8d7
37.853420523,-122.20649,-122.20649,37.853420523,,R,EB,EB,,PI,ACR,2016-02-15T18:36:37.742Z,C,,R3A,56827c44d9bfa5c61e02c829,,,56c206759304aa722d4b6d03,BRIGHTON_OLEUM_JCT_IDLE,10431,,,,,,56c206759304aa722d4b6d03
37.853467738238606,-122.20637012748925,-122.20637012748925,37.853467738238606,,R,EB,EB,,PI,ACR,2016-02-15T18:37:21.262Z,C,,R2A,56827c44d9bfa5c61e02c829,,6,E122206370N37853467,BRIGHTON_OLEUM_JCT_IDLE,10431,,,,,,56827c4bd9bfa5c61e02c8db
37.853302771048305,-122.20644784502254,-122.20644784502254,37.853302771048305,,R,EB,EB,,PI,ACR,2016-02-15T18:36:59.275Z,C,,R3A,56827c44d9bfa5c61e02c829,,6,E122206447N37853302,BRIGHTON_OLEUM_JCT_IDLE,10431,,,,,,56827c4bd9bfa5c61e02c8d9
37.99805317,-122.120946664,-122.120946664,37.99805317,,N,EB,EB,,PI,ACR,2016-02-18T23:38:45.908Z,N,,,5696a465d9bfa5c61e08c638,,,56c653ba9ef311ae1c39186f,OLEUM_G_1,10245,UNKN,,,,,56c653ba9ef311ae1c39186f
38.00065963094405,-122.11727541675083,-122.11727541675083,38.00065963094405,,N,EB,EB,,PI,ACR,2016-02-19T17:26:58.324Z,N,,,5696a464d9bfa5c61e08c61a,,12,E122117275N38000659,OLEUM_G_1,10245,UNKN,,,,,5696a464d9bfa5c61e08c616
38.00068770570516,-122.11719276103139,-122.11719276103139,38.00068770570516,,N,EB,EB,,PI,ACR,2016-02-19T17:27:08.630Z,N,,,5696a464d9bfa5c61e08c61a,,12,E122117192N38000687,OLEUM_G_1,10245,UNKN,,,,,5696a464d9bfa5c61e08c618
37.9999934138195,-122.11826512594916,-122.11826512594916,37.9999934138195,,N,EB,EB,,PI,ACR,2016-02-19T15:47:42.819Z,N,,,5696a464d9bfa5c61e08c627,,12,E122118265N37999993,OLEUM_G_1,10245,UNKN,,,,,5696a464d9bfa5c61e08c623
38.00005377645596,-122.11824561926576,-122.11824561926576,38.00005377645596,,N,EB,EB,,PI,ACR,2016-02-19T15:48:07.164Z,N,,,5696a464d9bfa5c61e08c627,,12,E122118245N38000053,OLEUM_G_1,10245,UNKN,,,,,5696a464d9bfa5c61e08c625
37.99996016879038,-122.1182177143226,-122.1182177143226,37.99996016879038,,N,EB,EB,,PI,ACR,2016-02-19T15:57:24.963Z,N,,,5696a464d9bfa5c61e08c631,,12,E122118217N37999960,OLEUM_G_1,10245,UNKN,,,,,5696a464d9bfa5c61e08c62b
38.0000489347814,-122.11817192823382,-122.11817192823382,38.0000489347814,,N,EB,EB,,PI,ACR,2016-02-19T15:57:34.251Z,N,,,5696a464d9bfa5c61e08c631,,12,E122118171N38000048,OLEUM_G_1,10245,UNKN,,,,,5696a464d9bfa5c61e08c62f
37.99796866324609,-122.12123468324481,-122.12123468324481,37.99796866324609,,N,EB,EB,,PI,ACR,2016-02-18T23:23:57.130Z,N,,,5696a465d9bfa5c61e08c63e,,13,E122121234N37997968,OLEUM_G_1,10245,UNKN,,,,,5696a465d9bfa5c61e08c63b
37.99821769983457,-122.12084795863811,-122.12084795863811,37.99821769983457,,N,EB,EB,,PI,ACR,2016-02-18T23:47:47.203Z,N,,,5696a465d9bfa5c61e08c643,,13,E122120847N37998217,OLEUM_G_1,10245,UNKN,,,,,5696a465d9bfa5c61e08c641
37.99327801998665,-122.13014376641927,-122.13014376641927,37.99327801998665,,N,EB,EB,,PI,ACR,2016-02-18T19:01:07.724Z,N,,,5696a468d9bfa5c61e08c64c,,17,E122130143N37993278,OLEUM_G_1,10245,UNKN,,,,,5696a468d9bfa5c61e08c648
37.99340582773796,-122.13002371814764,-122.13002371814764,37.99340582773796,,N,EB,EB,,PI,ACR,2016-02-18T19:40:50.812Z,N,,,5696a468d9bfa5c61e08c652,,17,E122130023N37993405,OLEUM_G_1,10245,UNKN,,,,,5696a468d9bfa5c61e08c650
37.993365223163366,-122.12932889689884,-122.12932889689884,37.993365223163366,,N,EB,EB,,PI,ACR,2016-02-18T22:02:03.910Z,N,,,5696a469d9bfa5c61e08c662,,17,E122129328N37993365,OLEUM_G_1,10245,UNKN,,,,,5696a468d9bfa5c61e08c655
37.99338759605813,-122.12941150452973,-122.12941150452973,37.99338759605813,,N,EB,EB,,PI,ACR,2016-02-18T22:01:35.171Z,N,,,5696a469d9bfa5c61e08c662,,17,E122129411N37993387,OLEUM_G_1,10245,UNKN,,,,,5696a468d9bfa5c61e08c657
37.99296264159567,-122.13290547380919,-122.13290547380919,37.99296264159567,,R,EB,EB,,PI,ACR,2016-02-18T17:01:55.538Z,O,,SD,5696a469d9bfa5c61e08c66c,,18,E122132905N37992962,OLEUM_G_1,10245,SEQU,,,,,5696a469d9bfa5c61e08c66a
37.992870048945896,-122.1320144931125,-122.1320144931125,37.992870048945896,,N,EB,EB,,PI,ACR,2016-02-18T17:11:24.902Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122132014N37992870,OLEUM_G_1,10245,UNKN,,,,,5696a469d9bfa5c61e08c66f
37.99294484228791,-122.13193666363159,-122.13193666363159,37.99294484228791,,N,EB,EB,,PI,ACR,2016-02-18T17:13:31.251Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122131936N37992944,OLEUM_G_1,10245,UNKN,,,,,5696a469d9bfa5c61e08c671
37.99294318807173,-122.13210228151311,-122.13210228151311,37.99294318807173,,N,EB,EB,,PI,ACR,2016-02-18T17:11:00.127Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122132102N37992943,OLEUM_G_1,10245,UNKN,,,,,5696a469d9bfa5c61e08c673
37.992965171226956,-122.13208169953083,-122.13208169953083,37.992965171226956,,N,EB,EB,,PI,ACR,2016-02-18T17:14:14.834Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122132081N37992965,OLEUM_G_1,10245,UNKN,,,,,5696a469d9bfa5c61e08c675
37.99297417267511,-122.13186133699098,-122.13186133699098,37.99297417267511,,N,EB,EB,,PI,ACR,2016-02-18T17:14:38.468Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122131861N37992974,OLEUM_G_1,10245,UNKN,,,,,5696a469d9bfa5c61e08c677
37.99298429172472,-122.13175501034401,-122.13175501034401,37.99298429172472,,N,EB,EB,,PI,ACR,2016-02-18T17:09:44.434Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122131755N37992984,OLEUM_G_1,10245,UNKN,,,,,5696a469d9bfa5c61e08c679
37.99302610391943,-122.13178824363128,-122.13178824363128,37.99302610391943,,N,EB,EB,,PI,ACR,2016-02-18T17:12:51.611Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122131788N37993026,OLEUM_G_1,10245,UNKN,,,,,5696a46ad9bfa5c61e08c67c
37.99305882341666,-122.13217177803418,-122.13217177803418,37.99305882341666,,N,EB,EB,,PI,ACR,2016-02-18T17:11:57.701Z,N,,,5696a46ad9bfa5c61e08c680,,18,E122132171N37993058,OLEUM_G_1,10245,UNKN,,,,,5696a46ad9bfa5c61e08c67e
37.992978617819254,-122.13074873994171,-122.13074873994171,37.992978617819254,,N,EB,EB,,PI,ACR,2016-02-18T18:36:03.393Z,N,,,5696a46ad9bfa5c61e08c68c,,17,E122130748N37992978,OLEUM_G_1,10245,UNKN,,,,,5696a46ad9bfa5c61e08c68a
38.039421441114705,-122.24092399755168,-122.24092399755168,38.039421441114705,,N,EB,EB,,PI,ACR,2016-02-16T20:41:41.554Z,N,,,5696a46cd9bfa5c61e08c699,,9,E122240923N38039421,OLEUM_G_1,10245,UNKN,,,,,5696a46cd9bfa5c61e08c697
38.039357635249445,-122.24052644531706,-122.24052644531706,38.039357635249445,,N,EB,EB,,PI,ACR,2016-02-16T20:43:43.479Z,N,,,5696a46cd9bfa5c61e08c69e,,9,E122240526N38039357,OLEUM_G_1,10245,UNKN,,,,,5696a46cd9bfa5c61e08c69c
38.036295307332445,-122.23039060507068,-122.23039060507068,38.036295307332445,,N,EB,EB,,PI,ACR,2016-02-16T19:32:37.090Z,N,,,5696a475d9bfa5c61e08c6f8,,13,E122230390N38036295,OLEUM_G_1,10245,UNKN,,,,,5696a471d9bfa5c61e08c6aa
38.0023337159118,-122.1152058631861,-122.1152058631861,38.0023337159118,,N,EB,EB,,PI,ACR,2016-02-19T18:23:02.511Z,N,,,5696a472d9bfa5c61e08c6c1,,56,E122115205N38002333,OLEUM_G_1,10245,UNKN,,,,,5696a472d9bfa5c61e08c6bf
38.00161467602571,-122.11625756301945,-122.11625756301945,38.00161467602571,,N,EB,EB,,PI,ACR,2016-02-19T17:43:59.110Z,N,,,5696a472d9bfa5c61e08c6c7,,56,E122116257N38001614,OLEUM_G_1,10245,UNKN,,,,,5696a472d9bfa5c61e08c6c5
37.993844676940455,-122.13051434715658,-122.13051434715658,37.993844676940455,,N,EB,EB,,PI,ACR,2016-02-18T22:50:08.947Z,N,,,5696a472d9bfa5c61e08c6d7,,69,E122130514N37993844,OLEUM_G_1,10245,UNKN,,,,,5696a472d9bfa5c61e08c6cf
37.9938717960135,-122.13053351158955,-122.13053351158955,37.9938717960135,,N,EB,EB,,PI,ACR,2016-02-18T22:48:59.817Z,N,,,5696a472d9bfa5c61e08c6d7,,69,E122130533N37993871,OLEUM_G_1,10245,UNKN,,,,,5696a472d9bfa5c61e08c6d1
37.9939107188376,-122.13054131000565,-122.13054131000565,37.9939107188376,,N,EB,EB,,PI,ACR,2016-02-18T22:49:30.003Z,N,,,5696a472d9bfa5c61e08c6d7,,69,E122130541N37993910,OLEUM_G_1,10245,UNKN,,,,,5696a472d9bfa5c61e08c6d3
37.9939587192279,-122.1305619419793,-122.1305619419793,37.9939587192279,,N,EB,EB,,PI,ACR,2016-02-18T22:49:58.417Z,N,,,5696a472d9bfa5c61e08c6d7,,69,E122130561N37993958,OLEUM_G_1,10245,UNKN,,,,,5696a472d9bfa5c61e08c6d5
37.993215669884975,-122.13177079851867,-122.13177079851867,37.993215669884975,,N,EB,EB,,PI,ACR,2016-02-18T17:18:31.997Z,N,,,5696a473d9bfa5c61e08c6df,,49,E122131770N37993215,OLEUM_G_1,10245,UNKN,,,,,5696a473d9bfa5c61e08c6dd
37.99315526141355,-122.13230679656215,-122.13230679656215,37.99315526141355,,N,EB,EB,,PI,ACR,2016-02-18T17:12:26.775Z,N,,,5696a46ad9bfa5c61e08c680,,49,E122132306N37993155,OLEUM_G_1,10245,UNKN,,,,,5696a473d9bfa5c61e08c6e2
38.036662401,-122.2309544,-122.2309544,38.036662401,,R,EB,EB,,PI,ACR,2016-02-16T22:40:54.532Z,Q,RP,td,5696a475d9bfa5c61e08c6ee,,,56c36c244437b3bd7550008f,OLEUM_G_1,10245,WILL,,,,,56c36c244437b3bd7550008f
38.03620349944018,-122.23061700031757,-122.23061700031757,38.03620349944018,,N,EB,EB,,PI,ACR,2016-02-16T19:04:59.666Z,N,,,5696a475d9bfa5c61e08c6f8,,13,E122230617N38036203,OLEUM_G_1,10245,UNKN,,,,,5696a475d9bfa5c61e08c6f2
38.03628451797983,-122.23052547800123,-122.23052547800123,38.03628451797983,,N,EB,EB,,PI,ACR,2016-02-16T19:32:51.751Z,N,,,5696a475d9bfa5c61e08c6f8,,13,E122230525N38036284,OLEUM_G_1,10245,UNKN,,,,,5696a475d9bfa5c61e08c6f6
38.03431135407421,-122.22328064988912,-122.22328064988912,38.03431135407421,,N,EB,EB,,PI,ACR,2016-02-16T23:51:29.205Z,N,,,5696a476d9bfa5c61e08c700,,15,E122223280N38034311,OLEUM_G_1,10245,UNKN,,,,,5696a476d9bfa5c61e08c6fd
38.0367458,-122.23102,-122.23102,38.0367458,,R,EB,EB,,PI,ACR,2016-02-16T22:41:27.495Z,Q,RP,td,5696a475d9bfa5c61e08c6ee,,,56c36f164437b3bd755012a6,OLEUM_G_1,10245,WILL,,,,,56c36f164437b3bd755012a6
38.03108788280965,-122.21045452381597,-122.21045452381597,38.03108788280965,,R,EB,EB,,PI,ACR,2016-02-15T22:50:57.404Z,C,,R2C,5696a476d9bfa5c61e08c707,,20,E122210454N38031087,OLEUM_G_1,10245,,,,,,5696a476d9bfa5c61e08c703
38.031099092142426,-122.21048280663426,-122.21048280663426,38.031099092142426,,N,EB,EB,,PI,ACR,2016-02-15T22:39:16.091Z,N,,,5696a476d9bfa5c61e08c707,,20,E122210482N38031099,OLEUM_G_1,10245,UNKN,,,,,5696a476d9bfa5c61e08c705
38.0364010249306,-122.23087693763915,-122.23087693763915,38.0364010249306,,R,EB,EB,,PI,ACR,2016-02-16T22:40:30.588Z,Q,RP,td,5696a475d9bfa5c61e08c6ee,,13,E122230876N38036401,OLEUM_G_1,10245,WILL,,,,,5696a475d9bfa5c61e08c6ec
38.036273541775294,-122.23049285456463,-122.23049285456463,38.036273541775294,,R,EB,EB,,PI,ACR,2016-02-16T22:38:42.964Z,Q,RP,td,5696a475d9bfa5c61e08c6f8,,13,E122230492N38036273,OLEUM_G_1,10245,WILL,,,,,5696a475d9bfa5c61e08c6f4
38.00701350702677,-122.15879106660462,-122.15879106660462,38.00701350702677,,R,EB,EB,,PI,ACR,2016-02-17T23:09:36.042Z,O,,td,5696a463d9bfa5c61e08c5f9,,27,E122158791N38007013,OLEUM_G_1,10245,OAKV,,,,,5696a463d9bfa5c61e08c5f7
37.99333276463703,-122.13016739196146,-122.13016739196146,37.99333276463703,,R,EB,EB,,PI,ACR,2016-02-18T19:46:31.316Z,C,,R2B,5696a468d9bfa5c61e08c64c,,17,E122130167N37993332,OLEUM_G_1,10245,PINC,,,,,5696a468d9bfa5c61e08c64a
37.993649365863966,-122.1292349496098,-122.1292349496098,37.993649365863966,,R,EB,EB,,PI,ACR,2016-02-18T21:50:42.924Z,O,,TD,5696a469d9bfa5c61e08c662,,16,E122129234N37993649,OLEUM_G_1,10245,,,,,,5696a469d9bfa5c61e08c660
37.993515101874344,-122.12931331302146,-122.12931331302146,37.993515101874344,,R,EB,EB,,PI,ACR,2016-02-18T21:53:42.170Z,C,,R2A,5696a469d9bfa5c61e08c662,,16,E122129313N37993515,OLEUM_G_1,10245,,,,,,5696a469d9bfa5c61e08c65e
37.993436809763075,-122.12934619360783,-122.12934619360783,37.993436809763075,,R,EB,EB,,PI,ACR,2016-02-18T21:55:52.321Z,C,,R2A,5696a469d9bfa5c61e08c662,,17,E122129346N37993436,OLEUM_G_1,10245,,,,,,5696a469d9bfa5c61e08c65c
37.9934250124205,-122.12929935774807,-122.12929935774807,37.9934250124205,,R,EB,EB,,PI,ACR,2016-02-18T21:57:57.998Z,C,,R1A,5696a469d9bfa5c61e08c662,,17,E122129299N37993425,OLEUM_G_1,10245,,,,,,5696a468d9bfa5c61e08c65a
37.998334808371574,-122.1208905762986,-122.1208905762986,37.998334808371574,,R,EB,EB,,PI,ACR,2016-02-18T23:39:43.918Z,O,,TD,5696a465d9bfa5c61e08c638,,13,E122120890N37998334,OLEUM_G_1,10245,PINA,,,,,5696a465d9bfa5c61e08c636
